time,latitude,longitude,temp_C,dewpoint_C,wind_speed,RH
2021-06-29 14:00:00,23.25,72.75,32.807922,26.212006,3.0771425,68.358
2021-06-29 14:00:00,23.0,72.25,32.989563,26.463959,3.6241705,68.67691
2021-06-29 14:00:00,23.0,72.5,32.858704,26.473724,3.303816,69.22414
2021-06-29 14:00:00,23.0,72.75,32.829407,26.424896,2.8001835,69.13895
2021-06-29 14:00:00,22.75,72.25,32.03058,27.00888,3.9676924,74.85766
2021-06-29 14:00:00,22.75,72.5,32.296204,26.876068,3.3805614,73.16814
2021-06-29 14:00:00,22.75,72.75,32.43097,26.70224,2.8075976,71.8745
2021-06-29 15:00:00,23.25,72.25,32.05783,25.685638,4.174966,69.126495
2021-06-29 15:00:00,23.25,72.5,31.93869,25.64853,3.8583434,69.4414
2021-06-29 15:00:00,23.25,72.75,31.415253,25.7872,3.4133937,72.12615
2021-06-29 15:00:00,23.0,72.25,31.135956,26.144623,4.156666,74.84904
2021-06-29 15:00:00,23.0,72.5,31.118378,26.119232,3.9094915,74.811676
2021-06-29 15:00:00,23.0,72.75,31.239471,25.953217,3.4568858,73.5712
2021-06-29 15:00:00,22.75,72.25,30.50705,26.462982,4.1208334,79.058716
2021-06-29 15:00:00,22.75,72.5,30.555878,26.457123,3.9084487,78.81084
2021-06-29 15:00:00,22.75,72.75,30.696503,26.1622,3.6607203,76.829926
2021-06-29 16:00:00,23.25,72.25,31.702515,26.058746,4.2191396,72.10886
2021-06-29 16:00:00,23.25,72.5,31.591187,26.127106,4.1930175,72.86
2021-06-29 16:00:00,23.25,72.75,31.33142,26.131012,3.9964676,73.961006
2021-06-29 16:00:00,23.0,72.25,31.075562,26.3107,3.8656557,75.84767
2021-06-29 16:00:00,23.0,72.5,30.958374,26.396637,3.903877,76.7446
2021-06-29 16:00:00,23.0,72.75,31.016968,26.287262,3.8636372,75.99627
2021-06-29 16:00:00,22.75,72.25,30.765015,26.490387,3.6208596,78.026855
2021-06-29 16:00:00,22.75,72.5,30.585327,26.607574,3.5788462,79.37898
2021-06-29 16:00:00,22.75,72.75,30.565796,26.422028,3.6652243,78.60322
2021-06-29 17:00:00,23.25,72.25,30.551422,25.85257,3.997622,76.06355
2021-06-29 17:00:00,23.25,72.5,30.276031,25.995148,4.152148,77.92818
2021-06-29 17:00:00,23.25,72.75,30.020172,26.026398,4.214115,79.2274
2021-06-29 17:00:00,23.0,72.25,30.184235,26.036163,3.5988772,78.52995
2021-06-29 17:00:00,23.0,72.5,29.904938,26.192413,3.8000748,80.54065
2021-06-29 17:00:00,23.0,72.75,29.799469,26.163116,3.9852993,80.89057
2021-06-29 17:00:00,22.75,72.25,30.026031,26.22171,3.384362,80.120636
2021-06-29 17:00:00,22.75,72.5,29.721344,26.397491,3.4337642,82.387634
2021-06-29 17:00:00,22.75,72.75,29.557281,26.280304,3.6377542,82.59668
2021-06-29 18:00:00,23.25,72.25,30.568512,25.742401,3.684871,75.49466
2021-06-29 18:00:00,23.25,72.5,30.181793,25.955292,3.859972,78.165955
2021-06-29 18:00:00,23.25,72.75,29.80484,26.037323,3.9227786,80.26624
2021-06-29 18:00:00,23.0,72.25,30.263824,25.94162,3.3416278,77.73604
2021-06-29 18:00:00,23.0,72.5,29.890778,26.170135,3.5762186,80.50018
2021-06-29 18:00:00,23.0,72.75,29.668121,26.18576,3.75381,81.61369
2021-06-29 18:00:00,22.75,72.25,30.11734,26.146698,3.1901207,79.34905
2021-06-29 18:00:00,22.75,72.5,29.783356,26.396698,3.2908118,82.09021
2021-06-29 18:00:00,22.75,72.75,29.543121,26.320526,3.519486,82.86068
2021-06-29 19:00:00,23.25,72.25,30.78305,25.360748,3.238564,72.9033
2021-06-29 19:00:00,23.25,72.5,30.308441,25.710358,3.3965614,76.48213
2021-06-29 19:00:00,23.25,72.75,29.837738,25.897858,3.472826,79.4558
2021-06-29 19:00:00,23.0,72.25,30.425629,25.591217,2.9907358,75.4351
2021-06-29 19:00:00,23.0,72.5,30.003754,25.954498,3.2041934,78.96542
2021-06-29 19:00:00,23.0,72.75,29.749847,26.065826,3.3671575,80.65657
2021-06-29 19:00:00,22.75,72.25,30.224457,25.829498,2.964858,77.39607
2021-06-29 19:00:00,22.75,72.5,29.898285,26.190826,3.0709805,80.56391
2021-06-29 19:00:00,22.75,72.75,29.648285,26.22403,3.2924972,81.89198
2021-06-29 20:00:00,23.25,72.25,29.865814,24.63446,2.8025184,73.58261
2021-06-29 20:00:00,23.25,72.5,29.330658,25.111023,2.9345038,78.07653
2021-06-29 20:00:00,23.25,72.75,28.791595,25.388367,3.0829816,81.89044
2021-06-29 20:00:00,23.0,72.25,29.529877,24.941101,2.589206,76.40633
2021-06-29 20:00:00,23.0,72.5,29.065033,25.405945,2.7895362,80.68819
2021-06-29 20:00:00,23.0,72.75,28.791595,25.57782,2.9641185,82.81732
2021-06-29 20:00:00,22.75,72.25,29.399017,25.232117,2.6585577,78.33183
2021-06-29 20:00:00,22.75,72.5,29.059174,25.67743,2.7482588,82.02731
2021-06-29 20:00:00,22.75,72.75,28.764252,25.763367,2.970948,83.86683
2021-06-29 21:00:00,23.25,72.25,29.963104,24.320038,2.7175815,71.80792
2021-06-29 21:00:00,23.25,72.5,29.453339,24.945038,2.7557597,76.76235
2021-06-29 21:00:00,23.25,72.75,28.898651,25.3591,2.9407365,81.242485
2021-06-29 21:00:00,23.0,72.25,29.586151,24.724335,2.439218,75.17967
2021-06-29 21:00:00,23.0,72.5,29.16037,25.304413,2.5899477,79.76145
2021-06-29 21:00:00,23.0,72.75,28.906464,25.544647,2.8373432,82.106026
2021-06-29 21:00:00,22.75,72.25,29.459198,24.999725,2.5240076,76.98706
2021-06-29 21:00:00,22.75,72.5,29.144745,25.579803,2.607567,81.15078
2021-06-29 21:00:00,22.75,72.75,28.883026,25.749725,2.8718953,83.22414
2021-06-29 22:00:00,23.25,72.25,29.837433,23.88565,2.7694216,70.467224
2021-06-29 22:00:00,23.25,72.5,29.42923,24.514557,2.598534,74.917465
2021-06-29 22:00:00,23.25,72.75,28.927277,25.02237,2.6321442,79.49803
2021-06-29 22:00:00,23.0,72.25,29.411652,24.311432,2.3457942,74.086815
2021-06-29 22:00:00,23.0,72.5,29.095245,24.92276,2.343026,78.26265
2021-06-29 22:00:00,23.0,72.75,28.87259,25.307526,2.5880446,81.116035
2021-06-29 22:00:00,22.75,72.25,29.231964,24.575104,2.386395,76.05067
2021-06-29 22:00:00,22.75,72.5,29.026886,25.315338,2.3155234,80.43193
2021-06-29 22:00:00,22.75,72.75,28.81009,25.631744,2.6378603,82.99377
2021-06-29 23:00:00,23.25,72.25,29.698303,23.618713,2.998127,69.90175
2021-06-29 23:00:00,23.25,72.5,29.391663,24.20465,2.665819,73.69899
2021-06-29 23:00:00,23.25,72.75,28.95221,24.819885,2.5524874,78.43019
2021-06-29 23:00:00,23.0,72.25,29.34674,23.976135,2.6465702,72.883675
2021-06-29 23:00:00,23.0,72.5,29.1026,24.603088,2.4618733,76.74988
2021-06-29 23:00:00,23.0,72.75,28.899475,25.192932,2.5883012,80.43937
2021-06-29 23:00:00,22.75,72.25,29.13385,24.146057,2.6509728,74.54238
2021-06-29 23:00:00,22.75,72.5,29.020569,24.942932,2.4935112,78.696175
2021-06-29 23:00:00,22.75,72.75,28.860413,25.505432,2.6733117,82.13385
2021-06-30 00:00:00,23.25,72.25,29.994324,24.239746,3.0954034,71.335045
2021-06-30 00:00:00,23.25,72.5,29.767761,24.544434,2.6833234,73.601524
2021-06-30 00:00:00,23.25,72.75,29.390808,25.099121,2.4620678,77.7507
2021-06-30 00:00:00,23.0,72.25,29.746277,24.437012,2.7877188,73.22035
2021-06-30 00:00:00,23.0,72.5,29.545105,24.851074,2.5143807,75.930275
2021-06-30 00:00:00,23.0,72.75,29.322449,25.51709,2.5092192,80.02323
2021-06-30 00:00:00,22.75,72.25,29.52362,24.46045,2.8267825,74.2698
2021-06-30 00:00:00,22.75,72.5,29.453308,25.081543,2.609965,77.389725
2021-06-30 00:00:00,22.75,72.75,29.318542,25.724121,2.6612732,81.03081
2021-06-30 01:00:00,23.25,72.25,29.734222,24.544342,3.106997,73.74337
2021-06-30 01:00:00,23.25,72.5,29.611176,24.579498,2.9028347,74.42419
2021-06-30 01:00:00,23.25,72.75,29.324066,24.975983,2.6928434,77.48009
2021-06-30 01:00:00,23.0,72.25,29.529144,24.722076,2.775892,75.41698
2021-06-30 01:00:00,23.0,72.5,29.404144,24.841217,2.679422,76.505135
2021-06-30 01:00:00,23.0,72.75,29.279144,25.366608,2.6983347,79.50942
2021-06-30 01:00:00,22.75,72.25,29.335785,24.684967,2.8249881,76.09415
2021-06-30 01:00:00,22.75,72.5,29.28305,25.026764,2.6828115,77.89932
2021-06-30 01:00:00,22.75,72.75,29.253754,25.50528,2.7921617,80.28505
2021-06-30 02:00:00,23.25,72.25,30.377106,25.067352,4.094165,73.324524
2021-06-30 02:00:00,23.25,72.5,30.252106,24.95993,3.6721509,73.3804
2021-06-30 02:00:00,23.25,72.75,29.976715,25.176727,3.1957152,75.51916
2021-06-30 02:00:00,23.0,72.25,30.113434,25.24704,3.2886145,75.24271
2021-06-30 02:00:00,23.0,72.5,29.980621,25.207977,3.0826254,75.642815
2021-06-30 02:00:00,23.0,72.75,29.8732,25.475555,3.211419,77.33225
2021-06-30 02:00:00,22.75,72.25,29.943512,25.192352,2.9918308,75.73386
2021-06-30 02:00:00,22.75,72.5,29.73648,25.422821,2.9157574,77.69915
2021-06-30 02:00:00,22.75,72.75,29.70523,25.65329,3.0919247,78.91171
2021-06-30 03:00:00,23.25,72.25,30.532623,25.224548,4.484671,73.35798
2021-06-30 03:00:00,23.25,72.5,30.362701,25.132751,4.359842,73.67157
2021-06-30 03:00:00,23.25,72.75,30.020905,25.24408,4.1583524,75.63029
2021-06-30 03:00:00,23.0,72.25,30.220123,25.472595,4.179909,75.79319
2021-06-30 03:00:00,23.0,72.5,30.03067,25.423767,4.1037364,76.399994
2021-06-30 03:00:00,23.0,72.75,29.93106,25.45111,4.0894094,76.96354
2021-06-30 03:00:00,22.75,72.25,30.06778,25.49408,3.913655,76.55649
2021-06-30 03:00:00,22.75,72.5,29.74356,25.58197,3.6833653,78.405205
2021-06-30 03:00:00,22.75,72.75,29.68692,25.597595,3.75914,78.734314
2021-06-30 04:00:00,23.25,72.25,30.886475,25.317291,4.4706106,72.28688
2021-06-30 04:00:00,23.25,72.5,30.720459,25.159088,4.398661,72.29176
2021-06-30 04:00:00,23.25,72.75,30.281006,25.194244,4.288473,74.2889
2021-06-30 04:00:00,23.0,72.25,30.523193,25.580963,4.15872,74.96918
2021-06-30 04:00:00,23.0,72.5,30.310303,25.4794,4.1225896,75.432686
2021-06-30 04:00:00,23.0,72.75,30.126709,25.493073,4.1271763,76.2933
2021-06-30 04:00:00,22.75,72.25,30.406006,25.69815,4.042935,76.00062
2021-06-30 04:00:00,22.75,72.5,29.89624,25.83487,3.7891445,78.89395
2021-06-30 04:00:00,22.75,72.75,29.769287,25.731354,3.8193898,78.986115
2021-06-30 05:00:00,23.25,72.25,32.3703,25.04898,4.474184,65.39308
2021-06-30 05:00:00,23.25,72.5,32.08319,24.92984,4.450514,65.99266
2021-06-30 05:00:00,23.25,72.75,31.56366,25.027496,4.3946795,68.36244
2021-06-30 05:00:00,23.0,72.25,31.87616,25.320465,4.1247215,68.34283
2021-06-30 05:00:00,23.0,72.5,31.544128,25.297028,4.12526,69.54568
2021-06-30 05:00:00,23.0,72.75,31.299988,25.308746,4.17507,70.56709
2021-06-30 05:00:00,22.75,72.25,31.733582,25.406403,4.017081,69.25059
2021-06-30 05:00:00,22.75,72.5,31.102722,25.588043,3.8345153,72.55871
2021-06-30 05:00:00,22.75,72.75,30.825378,25.584137,3.8602452,73.698906
2021-06-30 06:00:00,23.25,72.25,33.887085,24.457306,4.614184,57.96765
2021-06-30 06:00:00,23.25,72.5,33.72107,24.461212,4.64345,58.521687
2021-06-30 06:00:00,23.25,72.75,33.275757,24.701447,4.6569715,60.868103
2021-06-30 06:00:00,23.0,72.25,33.32068,24.818634,4.2934165,61.141376
2021-06-30 06:00:00,23.0,72.5,33.099976,24.865509,4.3372355,62.076973
2021-06-30 06:00:00,23.0,72.75,32.937866,24.91043,4.4379115,62.81337
2021-06-30 06:00:00,22.75,72.25,33.187866,24.9534,4.2061653,62.0961
2021-06-30 06:00:00,22.75,72.5,32.592163,25.220978,4.061386,65.24449
2021-06-30 06:00:00,22.75,72.75,32.39099,25.220978,4.1325145,65.98929
2021-06-30 07:00:00,23.25,72.25,33.82306,24.19815,4.611695,57.27893
2021-06-30 07:00:00,23.25,72.5,33.369934,24.19815,4.674125,58.7503
2021-06-30 07:00:00,23.25,72.75,32.86017,24.424713,4.710138,61.283302
2021-06-30 07:00:00,23.0,72.25,33.528137,24.586823,4.3500857,59.60325
2021-06-30 07:00:00,23.0,72.5,33.04767,24.651276,4.4444838,61.468094
2021-06-30 07:00:00,23.0,72.75,32.76837,24.63565,4.6084995,62.383167
2021-06-30 07:00:00,22.75,72.25,33.590637,24.668854,4.1756244,59.687073
2021-06-30 07:00:00,22.75,72.5,32.83673,25.036041,4.1673326,63.646763
2021-06-30 07:00:00,22.75,72.75,32.47931,24.998932,4.332448,64.79828
2021-06-30 08:00:00,23.25,72.25,35.02307,23.988312,4.394209,52.908623
2021-06-30 08:00:00,23.25,72.5,34.5719,24.03128,4.5899286,54.390163
2021-06-30 08:00:00,23.25,72.75,33.874634,24.271515,4.7524495,57.36593
2021-06-30 08:00:00,23.0,72.25,34.6344,24.341827,4.069681,55.22075
2021-06-30 08:00:00,23.0,72.5,34.16565,24.431671,4.291971,56.986023
2021-06-30 08:00:00,23.0,72.75,33.849243,24.472687,4.607501,58.143837
2021-06-30 08:00:00,22.75,72.25,34.62268,24.447296,3.9739137,55.606873
2021-06-30 08:00:00,22.75,72.5,33.831665,24.853546,3.916827,59.541096
2021-06-30 08:00:00,22.75,72.75,33.45862,24.902374,4.22639,60.974426
2021-06-30 09:00:00,23.25,72.25,35.078613,23.950226,4.2506227,52.62554
2021-06-30 09:00:00,23.25,72.5,34.799316,23.995148,4.4464893,53.59112
2021-06-30 09:00:00,23.25,72.75,34.166504,24.266632,4.628531,56.422634
2021-06-30 09:00:00,23.0,72.25,34.58252,24.38382,4.120115,55.519646
2021-06-30 09:00:00,23.0,72.5,34.24463,24.44046,4.3128386,56.76562
2021-06-30 09:00:00,23.0,72.75,33.912598,24.53421,4.5774403,58.152122
2021-06-30 09:00:00,22.75,72.25,34.574707,24.501007,4.155777,55.93484
2021-06-30 09:00:00,22.75,72.5,33.79541,24.956085,4.1442413,60.028
2021-06-30 09:00:00,22.75,72.75,33.410645,24.948273,4.3679285,61.30619
2021-06-30 10:00:00,23.25,72.25,35.40631,24.670929,4.1807466,53.961296
2021-06-30 10:00:00,23.25,72.5,35.19342,24.688507,4.1461334,54.657616
2021-06-30 10:00:00,23.25,72.75,34.658264,24.94632,4.118092,57.1769
2021-06-30 10:00:00,23.0,72.25,34.890686,25.194366,4.0896206,57.2846
2021-06-30 10:00:00,23.0,72.5,34.64264,25.206085,4.056212,58.119263
2021-06-30 10:00:00,23.0,72.75,34.4317,25.235382,4.0474386,58.90748
2021-06-30 10:00:00,22.75,72.25,34.529358,25.40921,4.139117,59.19728
2021-06-30 10:00:00,22.75,72.5,33.80475,25.754913,3.9884222,62.915386
2021-06-30 10:00:00,22.75,72.75,33.711,25.63382,3.9238315,62.79337
2021-06-30 11:00:00,23.25,72.25,35.791138,24.646545,4.62922,52.750748
2021-06-30 11:00:00,23.25,72.5,35.556763,24.685608,4.6379547,53.561836
2021-06-30 11:00:00,23.25,72.75,35.007935,24.966858,4.5270295,56.147175
2021-06-30 11:00:00,23.0,72.25,35.271606,25.19342,4.4844127,56.0857
2021-06-30 11:00:00,23.0,72.5,34.959106,25.320374,4.5376253,57.49726
2021-06-30 11:00:00,23.0,72.75,34.713013,25.378967,4.5758405,58.49106
2021-06-30 11:00:00,22.75,72.25,35.027466,25.416077,4.4062886,57.60674
2021-06-30 11:00:00,22.75,72.5,34.08606,26.015686,4.3793516,62.898994
2021-06-30 11:00:00,22.75,72.75,33.871216,25.98639,4.4243107,63.54757
2021-06-30 12:00:00,23.25,72.25,36.000275,24.602295,4.627857,52.009075
2021-06-30 12:00:00,23.25,72.5,35.689728,24.817139,4.792815,53.58982
2021-06-30 12:00:00,23.25,72.75,35.088165,25.194092,4.58824,56.660248
2021-06-30 12:00:00,23.0,72.25,35.508087,25.254639,4.2296214,55.559708
2021-06-30 12:00:00,23.0,72.5,35.09012,25.551514,4.4306808,57.87095
2021-06-30 12:00:00,23.0,72.75,34.750275,25.739014,4.561036,59.631435
2021-06-30 12:00:00,22.75,72.25,35.195587,25.62378,3.9865863,57.78142
2021-06-30 12:00:00,22.75,72.5,34.219025,26.344482,4.0833755,63.659565
2021-06-30 12:00:00,22.75,72.75,33.96512,26.40503,4.255939,64.798615
2021-06-30 13:00:00,23.25,72.25,36.09384,24.358368,3.828554,50.992184
2021-06-30 13:00:00,23.25,72.5,35.578217,24.770477,4.1524277,53.770405
2021-06-30 13:00:00,23.25,72.75,34.863373,25.290009,4.1466475,57.69896
2021-06-30 13:00:00,23.0,72.25,35.32431,25.258759,3.3018,56.140415
2021-06-30 13:00:00,23.0,72.5,34.74228,25.74704,3.7067046,59.68631
2021-06-30 13:00:00,23.0,72.75,34.302826,25.981415,4.0456605,62.01776
2021-06-30 13:00:00,22.75,72.25,34.658295,26.258759,3.2270887,61.809002
2021-06-30 13:00:00,22.75,72.5,33.789154,26.631805,3.5005798,66.31941
2021-06-30 13:00:00,22.75,72.75,33.55478,26.733368,3.7377114,67.597725
2021-06-30 14:00:00,23.25,72.25,34.998383,24.220245,3.117955,53.72378
2021-06-30 14:00:00,23.25,72.5,34.412445,24.896027,3.606274,57.79004
2021-06-30 14:00:00,23.25,72.75,33.736664,25.413605,3.8572617,61.88861
2021-06-30 14:00:00,23.0,72.25,34.07065,25.487823,2.9694097,61.013382
2021-06-30 14:00:00,23.0,72.5,33.47885,26.030792,3.5406196,65.12877
2021-06-30 14:00:00,23.0,72.75,33.148773,26.073761,3.7051358,66.51463
2021-06-30 14:00:00,22.75,72.25,33.176117,26.856964,3.2619631,69.55212
2021-06-30 14:00:00,22.75,72.5,32.605804,26.714386,3.5363574,71.22003
2021-06-30 14:00:00,22.75,72.75,32.492523,26.620636,3.5909576,71.2819
2021-06-30 15:00:00,23.25,72.25,33.64499,23.84134,2.955125,56.625557
2021-06-30 15:00:00,23.25,72.5,32.998505,24.595245,3.6438847,61.432056
2021-06-30 15:00:00,23.25,72.75,32.34616,25.07962,4.0253596,65.60198
2021-06-30 15:00:00,23.0,72.25,32.641083,25.448761,3.0779681,65.95226
2021-06-30 15:00:00,23.0,72.5,32.0571,25.855011,3.8475893,69.82696
2021-06-30 15:00:00,23.0,72.75,31.855927,25.546417,3.915229,69.34625
2021-06-30 15:00:00,22.75,72.25,31.855927,26.599152,3.5378973,73.801506
2021-06-30 15:00:00,22.75,72.5,31.398895,26.276886,3.8359807,74.31551
2021-06-30 15:00:00,22.75,72.75,31.330536,25.86673,3.8941574,72.81693
2021-06-30 16:00:00,23.25,72.25,32.843018,24.433197,3.0220447,61.37365
2021-06-30 16:00:00,23.25,72.5,32.12036,25.015228,3.7883735,66.19019
2021-06-30 16:00:00,23.25,72.75,31.522705,25.415619,4.321714,70.12316
2021-06-30 16:00:00,23.0,72.25,31.993408,25.849213,3.0415428,70.05511
2021-06-30 16:00:00,23.0,72.5,31.362549,26.136322,4.050715,73.85333
2021-06-30 16:00:00,23.0,72.75,31.216064,25.677338,4.300004,72.474686
2021-06-30 16:00:00,22.75,72.25,31.510986,26.657806,3.4727163,75.52105
2021-06-30 16:00:00,22.75,72.5,30.979736,26.405853,4.0349927,76.69283
2021-06-30 16:00:00,22.75,72.75,30.870361,25.843353,4.2931476,74.64865
2021-06-30 17:00:00,23.25,72.25,31.490753,24.98465,3.2108707,68.47112
2021-06-30 17:00:00,23.25,72.5,30.79544,25.433868,3.6544,73.16907
2021-06-30 17:00:00,23.25,72.75,30.246613,25.740509,4.2906218,76.89113
2021-06-30 17:00:00,23.0,72.25,31.010284,26.156525,2.7865198,75.440285
2021-06-30 17:00:00,23.0,72.5,30.381378,26.371368,3.718448,79.20056
2021-06-30 17:00:00,23.0,72.75,30.203644,25.851837,4.268458,77.59117
2021-06-30 17:00:00,22.75,72.25,30.855988,26.564728,2.9372816,77.9634
2021-06-30 17:00:00,22.75,72.5,30.27005,26.560822,3.733265,80.603165
2021-06-30 17:00:00,22.75,72.75,30.055206,25.955353,4.268825,78.73637
2021-06-30 18:00:00,23.25,72.25,31.208557,24.783203,3.6843748,68.747894
2021-06-30 18:00:00,23.25,72.5,30.71051,25.433594,3.315291,73.523834
2021-06-30 18:00:00,23.25,72.75,30.21637,25.814453,3.7972126,77.362976
2021-06-30 18:00:00,23.0,72.25,30.845276,25.876953,3.0403552,74.90461
2021-06-30 18:00:00,23.0,72.5,30.401917,26.298828,3.034516,78.76938
2021-06-30 18:00:00,23.0,72.75,30.220276,25.88086,3.7889175,77.65054
2021-06-30 18:00:00,22.75,72.25,30.878479,25.722656,3.2770183,74.082146
2021-06-30 18:00:00,22.75,72.5,30.419495,26.384766,3.035366,79.0903
2021-06-30 18:00:00,22.75,72.75,30.190979,25.984375,3.7800145,78.25937
2021-06-30 19:00:00,23.25,72.25,31.20047,23.664917,4.2978787,64.31832
2021-06-30 19:00:00,23.25,72.5,30.747345,24.889526,3.4125803,71.03022
2021-06-30 19:00:00,23.25,72.75,30.259064,25.494995,3.2644703,75.72481
2021-06-30 19:00:00,23.0,72.25,31.06961,24.35437,3.9334085,67.53956
2021-06-30 19:00:00,23.0,72.5,30.639923,25.405151,3.127524,73.6965
2021-06-30 19:00:00,23.0,72.75,30.323517,25.520386,3.239222,75.55936
2021-06-30 19:00:00,22.75,72.25,31.073517,23.670776,4.113474,64.808174
2021-06-30 19:00:00,22.75,72.5,30.802032,25.01648,3.3705297,71.34682
2021-06-30 19:00:00,22.75,72.75,30.468048,25.44812,3.364662,74.61525
2021-06-30 20:00:00,23.25,72.25,30.342682,23.06839,4.4016647,65.16031
2021-06-30 20:00:00,23.25,72.5,30.123932,24.126984,3.8835378,70.32867
2021-06-30 20:00:00,23.25,72.75,29.711823,24.945343,3.3493636,75.62863
2021-06-30 20:00:00,23.0,72.25,30.299713,23.189484,4.004331,65.80101
2021-06-30 20:00:00,23.0,72.5,30.098541,24.179718,3.6210442,70.654465
2021-06-30 20:00:00,23.0,72.75,29.821198,24.84378,3.3308628,74.69995
2021-06-30 20:00:00,22.75,72.25,30.125885,22.814484,4.003612,64.96913
2021-06-30 20:00:00,22.75,72.5,30.186432,23.421906,3.7111855,67.165985
2021-06-30 20:00:00,22.75,72.75,30.051666,24.365265,3.5493746,71.63732
2021-06-30 21:00:00,23.25,72.25,30.004547,23.357635,4.048304,67.608406
2021-06-30 21:00:00,23.25,72.5,30.024078,23.63498,3.780537,68.67142
2021-06-30 21:00:00,23.25,72.75,29.805328,24.304901,3.476206,72.39672
2021-06-30 21:00:00,23.0,72.25,29.88736,23.207245,3.6613462,67.449936
2021-06-30 21:00:00,23.0,72.5,29.926422,23.496307,3.508375,68.48317
2021-06-30 21:00:00,23.0,72.75,29.871735,24.070526,3.4211004,71.11383
2021-06-30 21:00:00,22.75,72.25,29.62564,23.056854,3.7211199,67.85394
2021-06-30 21:00:00,22.75,72.5,29.791656,23.064667,3.4767084,67.24017
2021-06-30 21:00:00,22.75,72.75,29.920563,23.455292,3.488037,68.33701
2021-06-30 22:00:00,23.25,72.25,29.009064,24.014374,3.5322115,74.491234
2021-06-30 22:00:00,23.25,72.5,29.095001,23.865936,3.3976383,73.4635
2021-06-30 22:00:00,23.25,72.75,29.028595,23.998749,3.2447484,74.337296
2021-06-30 22:00:00,23.0,72.25,28.966095,23.903046,3.1993308,74.17887
2021-06-30 22:00:00,23.0,72.5,29.048126,23.779999,3.145451,73.283195
2021-06-30 22:00:00,23.0,72.75,29.108673,23.99289,3.158996,73.967674
2021-06-30 22:00:00,22.75,72.25,28.774689,23.910858,3.3162131,75.04129
2021-06-30 22:00:00,22.75,72.5,28.891876,23.735077,3.1045427,73.74947
2021-06-30 22:00:00,22.75,72.75,29.085236,23.746796,3.1626112,72.98009
2021-06-30 23:00:00,23.25,72.25,28.751373,24.167206,3.465946,76.30853
2021-06-30 23:00:00,23.25,72.5,28.741608,23.930878,3.333574,75.2759
2021-06-30 23:00:00,23.25,72.75,28.673248,23.856659,3.1955547,75.238525
2021-06-30 23:00:00,23.0,72.25,28.651764,24.096893,3.1989334,76.42757
2021-06-30 23:00:00,23.0,72.5,28.638092,23.874237,3.1076777,75.47192
2021-06-30 23:00:00,23.0,72.75,28.696686,23.83908,3.1218555,75.05691
2021-06-30 23:00:00,22.75,72.25,28.470123,24.167206,3.321281,77.56455
2021-06-30 23:00:00,22.75,72.5,28.470123,23.958221,3.076167,76.597374
2021-06-30 23:00:00,22.75,72.75,28.600983,23.780487,3.1409516,75.209366
2022-04-01 00:00:00,23.25,72.25,24.56903,15.639557,2.5278275,57.54816
2022-04-01 00:00:00,23.25,72.5,24.98114,17.20987,2.3159633,62.049175
2022-04-01 00:00:00,23.25,72.75,25.10028,18.565338,1.9562184,67.094925
2022-04-01 00:00:00,23.0,72.25,24.58075,16.48526,2.7203918,60.696297
2022-04-01 00:00:00,23.0,72.5,24.836609,18.645416,2.209452,68.50066
2022-04-01 00:00:00,23.0,72.75,24.719421,20.471588,1.8602192,77.26822
2022-04-01 00:00:00,22.75,72.25,25.610046,16.844635,2.7988977,58.40382
2022-04-01 00:00:00,22.75,72.5,24.529968,20.63565,1.9591035,78.94287
2022-04-01 00:00:00,22.75,72.75,24.58075,21.9794,2.0437799,85.460846
2022-04-01 01:00:00,23.25,72.25,25.080963,15.250885,2.2868435,54.442318
2022-04-01 01:00:00,23.25,72.5,25.832916,16.565338,1.158962,56.623936
2022-04-01 01:00:00,23.25,72.75,25.067291,18.274323,1.4564705,66.01215
2022-04-01 01:00:00,23.0,72.25,25.524323,15.832916,2.3831804,55.03967
2022-04-01 01:00:00,23.0,72.5,25.414948,18.121979,1.4726433,64.04499
2022-04-01 01:00:00,23.0,72.75,24.731354,20.29776,1.459714,76.389084
2022-04-01 01:00:00,22.75,72.25,26.936432,16.063385,2.0640876,51.385014
2022-04-01 01:00:00,22.75,72.5,24.852448,20.227448,1.6278523,75.50993
2022-04-01 01:00:00,22.75,72.75,24.295807,21.770416,1.7536683,85.829544
2022-04-01 02:00:00,23.25,72.25,25.69873,17.367096,0.86024934,60.050686
2022-04-01 02:00:00,23.25,72.5,25.9292,17.521393,0.8773326,59.815926
2022-04-01 02:00:00,23.25,72.75,25.343262,18.960846,1.5701834,67.78651
2022-04-01 02:00:00,23.0,72.25,25.63623,18.171783,0.93550664,63.4068
2022-04-01 02:00:00,23.0,72.5,25.64209,19.328033,0.84199685,68.13513
2022-04-01 02:00:00,23.0,72.75,25.483887,20.646393,1.483346,74.62791
2022-04-01 02:00:00,22.75,72.25,26.446777,17.427643,0.9826614,57.671745
2022-04-01 02:00:00,22.75,72.5,25.450684,21.61319,1.0534381,79.34705
2022-04-01 02:00:00,22.75,72.75,25.233887,22.187408,1.6554912,83.243195
2022-04-01 03:00:00,23.25,72.25,25.601288,16.067657,0.6209074,55.61625
2022-04-01 03:00:00,23.25,72.5,25.966522,16.464142,1.0387441,55.817352
2022-04-01 03:00:00,23.25,72.75,25.511444,18.091095,1.3338385,63.55545
2022-04-01 03:00:00,23.0,72.25,25.591522,16.839142,0.5604733,58.44772
